Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
301	Spilaio Prinou		Natural	Kriti	Rethymno	Rethymno	Prinos	24.645866099	35.391302253	154	Location known	Makris 1989	875	K550 - Profitis Ilias (Angelianon-Prinou-Alfa): Joint Ministerial Decision 161757/ 3167/16.7.1981	
302	Small caves near Agios Dimitrios		Natural	Peloponnisos	Arkadia	Notia Kynouria	Kosmas	22.764155	37.13	850	Unknown exact location			GR2520005 - Moni Elonas and Charadra Leonidiou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
303	Spilaio Charkadio	Spilaio Elefanton	Natural	Notio Aigaio	Rodos	Tilos	Tilos	27.376531562	36.43750447	161	Location known			K746 - Nisos Tilos [Wildlife Refuge]: OGG 1322/Β/2001|GR4210024 - Nisos Tilos and Nisides: Antitilos, Pelekousa, Gaidouronisi, Giakoumis, Agios Andreas, Prasouda, Nisi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
304	Spilaio Nycteridospilio		Natural	Kriti	Chania	Platanias	Afrata	23.763047154	35.575213807	168	Location known			GR4340003 - Chersonisos Rodopou - Paralia Maleme (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
305	Varathro Panagias		Natural	Notio Aigaio	Thira	Folegandros	Folegandros	24.930906	36.632653	240	Location known				
306	Palio Pyli cave IV		Natural	Notio Aigaio	Kos	Kos	Palio Pyli	27.186666	36.837041		Unknown exact location			GR4210008 - Kos: Akrotirio Louros - Limni Psalidi - Oros Dikaios - Alyki - Paraktia Thalassia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
307	Spilaio Agiou Konstantinou		Natural	Kriti	Lasithi	Agios Nikolaos	Paralia Milatou	25.58633397	35.326582449	60	Location known	Lindberg 1955a|Platakis 1953	870|1090		
308	Spilaio Vravrona II		Natural	Attiki	Anatoliki Attiki	Markopoulou Mesogaias	Vavrona	24.011386549	37.916564853	36	Location known			GR3000004 - Vravrona - Paraktia Thalassia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
309	Spilaio Vigla	Nychteridospilios, Kerato Viannou	Natural	Kriti	Irakleio	Viannos	Ano Viannos	25.40739000568239	35.01071841840579	512	Location known	Mandalaki 1953	877		
310	Spilaio Melissanis		Natural	Ionioi Nisoi	Kefalonia	Kefalonia	Karavomylos	20.623619092	38.256976692	33	Location known	Petrocheilou 1984	1073		
311	Spilaio Grava tou Fossa		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Pandokratoras	19.88493056	39.759649746	557	Location known				
312	Spilaio Agiou Georgiou	Trypa Agiou Georgiou, Boulasiki, Saranta Kamares	Natural	Kentriki Makedonia	Kilkis	Kilkis	Kilkis	22.870261532	40.999698185	320	Location known	Petrocheilou 1984|Petrocheilou 1973d|Petrocheilou 1962c|Pavlopoulos 1952	1073|1049|991|950		
313	Ampelouzos underground quary		Artificial	Kriti	Irakleio	Gortyna	Ampelouzos	24.948611	35.068333	200	Location known				
314	Ancient mine 4 km E of Efthalou		Artificial	Voreio Aigaio	Lesvos	Lesvos	Efthalou	26.265946	39.37704	11	Location known			K253 - Kastelia Ag. Dimitrios (Mithymna-Argenou-Lepetymnou) [Wildlife Refuge]: OGG 234/Β/1987	
315	Ancient mine near Vassilika		Artificial	Voreio Aigaio	Lesvos	Lesvos	Vasilika	26.280061	39.108806	340	Unknown exact location			GR4110011 - Oros Olympos Lesvou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
316	Spilaio Ermakias		Natural	Dytiki Makedonia	Kozani	Eordaia	Ermakia	21.827728	40.495086	890	Location known	Ioannou 1970e	802		
317	Spilaio Meires		Natural	Kriti	Irakleio	Faistos	Alithini	24.88916730093131	35.00471210527739	368	Location known			K587 - Vigla-Kryo Nero (Antiskariou): OGG 683/Β/1976	
318	Spilaio Mikropolis		Natural	Anatoliki Makedonia-Thraki	Drama	Prosotsani	Mikropoli	23.814736367	41.188176229	395	Location known			GR1260009 - Koilada Timiou Prodromou-menoikion (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
319	Spilaio Mithymnas		Natural	Voreio Aigaio	Lesvos	Lesvos	Mithymna	26.1850699479162	39.36196806560816	20	Location known			GR4110012 - Voreia Lesvos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
320	Spilaio Nychteridospilios		Natural	Kriti	Irakleio	Irakleio	Ano Asites	25.003892711	35.197954017	490	Location known				
321	Spilaio Psimaki		Natural	Kriti	Chania	Apokoronas	Fylaki	24.32971402326511	35.29887337664231	115	Location known			GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna - Spilaio Psimaki (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
322	Spilaio Tafos		Natural	Kriti	Lasithi	Agios Nikolaos	Kroustas	25.640019508	35.118537728	776	Location known				
323	Spilaio Venidon		Natural	Kriti	Chania	Apokoronas	Champatha	24.22304898834997	35.35691019194839	205	Location known				
324	Spilaio Voreino		Natural	Kriti	Lasithi	Siteia	Chochlakies	26.280175492	35.139489234	63	Location known				
325	Spilaio Vouva Lefkimmis		Natural	Anatoliki Makedonia-Thraki	Evros	Soufli	Lefkimmi	26.19157314080542	41.06677739909943	232	Location known			K602 - Dadia-Lykofos-Lefkimmi [Wildlife Refuge]: OGG 305/Β/1987|GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
326	Tsoutouros mine galΙeries		Artificial	Anatoliki Makedonia-Thraki	Evros	Soufli	Dadia	26.19124135046519	41.15189750512024	190	Location known			GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)|K601 - Zioga-Kalyvia (Dadias-Soufliou) [Wildlife Refuge]: OGG 305/Β/1986	
327	Spilaio Erfon		Natural	Kriti	Rethymno	Rethymno	Erfoi	24.64055458805169	35.36471689803233	151	Location known				
328	Abandoned copper mine (Nealia)		Artificial	Voreio Aigaio	Samos	Ikaria	Agios Kirykos	26.30890160940856	37.6258429240532	42	Location known				
329	Cave at Chora		Natural	Anatoliki Makedonia-Thraki	Evros	Samothraki	Samothraki	25.525119	40.475784	250	Unknown exact location				
330	Artificial gallery under a school		Artificial	Kriti	Irakleio	Irakleio	Ano Fortetsa	25.14833591839912	35.30277288089423	164	Location known				
331	Spilaio Kamaron		Natural	Kriti	Irakleio	Faistos	Kamares	24.827646608	35.177363445	1711	Location known	Faure 1985	768	GR4330009 - Oros Psiloreitis (notiodytiko Tmima) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
332	Spilaio Lachtarides		Natural	Kriti	Lasithi	Agios Nikolaos	Milatos	25.586275655	35.328435946	22	Location known	Choreftaki et al. 2006	750		
333	Spilaio Mikro Lavyrinthaki		Artificial	Kriti	Irakleio	Faistos	Moroni	24.920424514	35.079710121	393	Location known				
334	Varathro Peristerospilios		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.88416667	35.19055556	1469	Location known			GR4310009 - Krousonas - Vromonero Idis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
335	Spilaio Provatonas		Natural	Anatoliki Makedonia-Thraki	Evros	Soufli	Provatona	26.22995224421067	41.03411263564986	36	Location known			GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
336	Spilaio Skoteini		Natural	Kriti	Chania	Apokoronas	Fylaki	24.32700204571248	35.30749232487802	155	Location known	Faure 1955	1150	GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
337	Spilaio Stravomyti		Natural	Kriti	Irakleio	Archanon - Asterousion	Archanes	25.13681113	35.214815835	374	Location known			K859 - Oros Giouchta kai Farangi Agias Eirinis Dimos Archanon [Wildlife Refuge]: OGG 927/Β/2002|GR4310010 - Oros Giouchtas (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
338	Varathro Garotrypa		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.881765747	35.20963378	1493	Location known			GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
339	Varathro Tsakalou		Natural	Kriti	Irakleio	Malevizi	Gonies	24.943991415	35.283749274	744	Location known			GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
340	Anonymous cave at Lakoma coast		Natural	Anatoliki Makedonia-Thraki	Evros	Samothraki	Lakkoma	25.522612	40.422484	0	Location known			GR1110012 - Samothraki: Oros Fengari and Paraktia Zoni (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
341	Spilaio Koulieri		Natural	Kriti	Chania	Chania	Myloniana	23.93916950009637	35.46083413789958	155	Location known				
342	Spilaio Symittou		Natural	Dytiki Ellada	Aitoloakarnania	Aktio - Vonitsa	Monastiraki	20.935875649	38.857012136	211	Location known				
343	Artificial tunnel		Artificial	Kriti	Chania	Kantanos - Selino	Palaiochora	23.6867	35.238889	20	Location known				
344	Spilaio Agias Eleousas		Natural	Peloponnisos	Arkadia	Voreia Kynouria	Nea Chora	22.55529710755284	37.37024304413615	626	Location known				
345	Spilaio Agion Theodoron	Spilaio Avanta	Natural	Anatoliki Makedonia-Thraki	Evros	Alexandroupoli	Avantas	25.861245014	40.933874248	101	Location known			GR1110009 - Notio Dasiko Symplegma Evrou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
346	Spilaio Mameloukou Trypa		Natural	Kriti	Chania	Chania	Perivolia	23.99999806911399	35.47525267018467	167	Location known				
347	Spilaio Agiou Isidorou		Natural	Voreio Aigaio	Lesvos	Lesvos	Agios Isidoros	26.393263219	38.968625517	9	Location known	Petrocheilou 1965b	1006		
349	Spilaio Pantokratora		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Barbati	19.867912867	39.722273064	229	Location known				
350	Spilaio Voskovrysi		Natural	Anatoliki Makedonia-Thraki	Kavala	Pangaio	Mesoropi	24.08516759	40.899704994	1355	Location known	Chatzilazaridis 1989a	747	K732 - Pangaio Oros Dimon Pangaiou - Eleftheroupolis - Piereon - Orfanou [Wildlife Refuge]: OGG 625/Β/2001|GR1150011 - Oros Pangaio and Noties Yporeies Tou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
351	Spilaio Kryoneridas		Natural	Kriti	Chania	Apokoronas	Vafes	24.1702828691378	35.35832958219399	285	Location known	Platakis 1963b|Faure 1955	1098|1150		
352	Spilaio Daimonospilios		Natural	Kriti	Chania	Platanias	Lakkoi	23.911523	35.301707	356	Location known	Paragamian 1989	923	K734 - Lefka Ori Anatolikou Selinou kai Sfakion [Wildlife Refuge]: OGG 235/Δ/2009|GR4340014 - Ethnikos Drymos Samarias - Farangi Trypitis - Psilafi - Koustogerako (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
353	Spilaio Mavri Spilia		Natural	Dytiki Ellada	Ileia	Zacharo	Stomio	21.815851243	37.402971776	527	Location known				
354	Spilaio Grylon		Natural	Notio Aigaio	Karpathos	Karpathos	Karpathos	27.181566312	35.531747575	80	Location known	Rathgeber & Jantschke 2005	1108		
355	Anonymous cave south of Agios Nikolaos		Natural	Kriti	Lasithi	Agios Nikolaos	Vathy	25.718377586	35.148960783	69	Location known				
356	Cave on Kerkis Mount		Natural	Voreio Aigaio	Samos	Samos	Drakaioi	26.630165	37.74376		Unknown Location			GR4120008 - Samos: Oros Kerkis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
357	Spilaio Katafygi		Natural	Peloponnisos	Lakonia	Sparti	Anavryti	22.374316518	37.029501054	760	Location known	Merdenesianos 2000a	887	GR2550009 - Oros Taygetos - Lagkada Trypis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
358	Spilaio Germa		Natural	Dytiki Makedonia	Kastoria	Orestida	Germas	21.428465	40.453444	760	Location known				
359	Spilaio Kerasias		Natural	Kentriki Makedonia	Pella	Edessa	Kerasia	21.964491152	40.877611516	688	Location known			GR1240008 - Oros Voras (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
360	Spilaio Gefyras Filou		Natural	Ipeiros	Ioannina	Voreia Tzoumerka	Kalarrytes	21.127749739	39.577634303	746	Location known			GR2130007 - Oros Lakmos (Peristeri) (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
361	Spilaio Mikro Katofygi		Natural	Kriti	Lasithi	Siteia	Agios Georgios	26.055388889	35.129416667	501	Location known	Lindberg 1955a|Platakis 1964	870|1099		
362	Spilaio Mintsi		Natural	Kentriki Makedonia	Pella	Edessa	Edessa	22.052857523	40.79947737	286	Location known	Lindberg 1955b|Rémy 1951	871|1110		
363	Spilaio Apoloustres		Natural	Kriti	Lasithi	Ierapetra	Pefkoi	25.989501782	35.088102969	752	Location known	Georgiakakis et al. 2006	776		
364	Spilaio Kyklopa		Natural	Anatoliki Makedonia-Thraki	Evros	Alexandroupoli	Makri	25.746481	40.848451	39	Location known	Petrocheilou 1971f	1034		
365	Spilaio Kombotadon		Natural	Sterea Ellada	Fthiotida	Lamia	Kombotades	22.34324977822721	38.8515829930789	613	Location known			GR2440007 - Ethnikos Drymos Oitis - Koilada Asopou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
366	Spilaio Mougkri		Natural	Kriti	Rethymno	Mylopotamos	Sises	24.83694700861948	35.39475565841495	232	Location known				
367	Spilaio Trinolenos		Natural	Peloponnisos	Arkadia	Tripoli	Levidi	22.26	37.69	1397	Location known			GR2520001 - Oros Mainalo (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
368	Artificial tunnel at southern coast of Palaochora		Artificial	Kriti	Chania	Kantanos - Selino	Palaiochora	23.680991	35.22456	5	Unknown exact location				
369	Spilaio Katofygiou	Neraidas Spilios	Natural	Kriti	Irakleio	Viannos	Katofygi	25.41022703344061	35.09170215216098	600	Location known				
370	Spilaio Neraidospilia		Natural	Kriti	Chania	Kissamos	Sfinari	23.56895957717326	35.43819792249602	18	Location known	Faure 1961	765		
371	Spilaio Piskokefalou		Natural	Kriti	Lasithi	Siteia	Piskokefalo	26.093668891	35.175064535	42	Location known				
372	Spilaio Skalas Trypa		Natural	Kriti	Chania	Apokoronas	Alikampos	24.20633240648492	35.34593113399938	299	Location known				
373	Spilaio Agiou Vartholomaiou		Natural	Voreio Aigaio	Lesvos	Lesvos	Agia Marina	26.556362916	39.066066041	193	Location known	Petrocheilou 1971e	1033		
374	Spilaio Zachariadi		Natural	Dytiki Makedonia	Florina	Prespes	Pyli	21.028332295	40.77787636	920	Location known			GR1340001 - Ethnikos Drymos Prespon (Special Protection Area - Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
375	Cave at Rodopos peninsula		Natural	Kriti	Chania	Platanias	Afrata	23.747074	35.585326	200	Unknown exact location			GR4340003 - Chersonisos Rodopou - Paralia Maleme (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
376	Cave Monastery at Meteora		Natural	Ipeiros	Trikala	Kalampaka	Μeteora	21.626897	39.712723	500	Unknown Location			GR1440005 - Antichasia Ori and Meteora (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
377	Artificial tunnel at Nopigeia		Artificial	Kriti	Chania	Kissamos	Nopigeia	23.7193	35.5072		Unknown exact location				
378	Artificial unerground gallery		Artificial	Kriti	Irakleio	Faistos	Kamilari	24.78683	35.031716	110	Unknown exact location				
379	Mine gallery		Artificial	Kriti	Chania	Platanias	Voukolies	23.8105	35.4174		Unknown exact location				
380	Spilaio Arkalospilios		Natural	Kriti	Irakleio	Malevizi	Marathos	24.96720816693371	35.34492673121891	523	Location known				
381	Spilaio Pythiou		Natural	Thessalia	Larisa	Elassona	Pythio	22.238153	40.065235		Unknown exact location			K176 - Magkouta-Alonaki-Karamano [Wildlife Refuge]: OGG 277/Β/1995	
382	Spilaio Varasovas		Natural	Dytiki Ellada	Aitoloakarnania	Nafpaktos	Ano Vasiliki	21.598841139	38.368612981	502	Location known			GR2310005 - Oros Varasova (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
383	Spilaio Kastrou		Natural	Dytiki Ellada	Aitoloakarnania	Nafpaktos	Nafpaktos	21.824151	38.396109	150	Location known			K378 - Afroxylia-Vamvakou (Mamouladon-Afroxylias-Vamvakous) [Wildlife Refuge]: OGG 757/Β/1982	
384	Spilaio Keras Spiliotissas		Natural	Kriti	Chania	Platanias	Vryses	23.886944	35.490556		Unknown Location				
385	Cave at Kastelos		Natural	Kriti	Chania	Apokoronas	Kastelos	24.309984	35.311817	230	Unknown Location			GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
386	Cave at Theriso		Natural	Kriti	Chania	Chania	Theriso	23.985712	35.404794	570	Unknown exact location				
387	Cave in hills south of Chania		Natural	Kriti	Chania	Chania	Chania	24.018284	35.47577		Unknown Location				
388	Spilaio Agias Marinas		Natural	Attiki	Anatoliki Attiki	Marathonas	Marathonas	23.884988	37.830969	121	Location known				
389	Spilaio Agiou Antoniou		Natural	Kriti	Lasithi	Ierapetra	Lithines	26.027033559	35.092779138	227	Location known				
390	Spilaio Krygiospilios		Natural	Kriti	Lasithi	Ierapetra	Riza	25.549501308	35.032172576	640	Location known	Platakis 1963b	1098		
391	Spilaio Nestoros		Natural	Peloponnisos	Messinia	Pylou - Nestoros	Petrochori	21.657329	36.959985	70	Location known			K501 - Limni Ntivari-Valtos (Pylou-Romanou) [Wildlife Refuge]: OGG 690/Β/1996|GR2550008 - Limnothalassa Gialovas and Nisos Sfaktiria (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
392	Spilaio sta Agridia		Natural	Kriti	Rethymno	Mylopotamos	Agridia	24.84693211684057	35.32833560442462	426	Location known				
393	Varathro Votsos Agiou Theologou		Natural	Voreio Aigaio	Samos	Fournon Korseon	Fournoi	26.491216634	37.565449308	231	Location known	Paragamian 2006	943	GR4120006 - Nisos Fournoi and Nisides Thymaina, Alatsonisi, Thymainaki, Strongylo, Plaka, Makronisi, Mikros and Megalos Anthropofagos, Agios Minas (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
394	Spilaio Achnistres		Natural	Kriti	Lasithi	Agios Nikolaos	Paralia Milatou	25.548738886	35.318852027	61	Location known	Choreftaki et al. 2006	750		
395	Spilaio Achnistres		Natural	Kriti	Lasithi	Agios Nikolaos	Pines	25.707724096	35.275416545	187	Location known				
396	Spilaio Agiou Stavrou		Natural	Kriti	Lasithi	Ierapetra	Chrysopigi	25.950614161	35.102007321	389	Location known				
397	Spilaio Faneromenis		Natural	Kriti	Irakleio	Chersonisos	Avdou	25.427821978	35.217714345	519	Location known				
398	Spilaio Monis Kaleri		Natural	Kriti	Irakleio	Minoa Pediadas	Kasteli	25.33022598	35.239599958	365	Location known				
399	Spilaio Tis Margias o Spilios		Natural	Kriti	Irakleio	Chersonisos	Malia	25.457431995	35.276241642	105	Location known				
400	Spilaio Tou Sfakianou i Trypa		Natural	Kriti	Lasithi	Ierapetra	Kalamafka	25.628501098	35.072247418	925	Location known	Paragamian et al. 2006	944		
401	Spilaio Trypa sto Seli		Natural	Kriti	Lasithi	Agios Nikolaos	Kroustas	25.655478697	35.134820761	544	Location known				
402	Varathro Latsida sta Lakkia		Natural	Kriti	Lasithi	Agios Nikolaos	Pines	25.706651272	35.275007926	186	Location known				
403	Varathro Xepatomeni Latsida		Natural	Kriti	Lasithi	Oropedio Lasithiou	Lagou	25.469062164	35.208406091	946	Location known	Paragamian 1992p	938	GR4320002 - Dikti: Oropedio Lasithiou, Katharo, Selena, Krasi, Selakano, Chalasmeni Koryfi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
404	Spilaio Naousas	Vodena Jama	Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.06649	40.635636	313	Location known				
405	Spilaio Lentaka Trypa	Höhle Lendarà	Natural	Kriti	Chania	Apokoronas	Melidoni	24.121589685	35.385492959	352	Location known	Faure 1962|Platakis 1963b	766|1098		
406	Spilaio Gastrion		Natural	Notio Aigaio	Tinos	Tinos	Tinos	25.124455282	37.547498002	6	Location known				
407	The Lost Glasses cave		Natural	Agio Oros	Agio Oros	Athos	Agia Anna monastery	24.297224847	40.141166254	329	Location known			GR1270003 - Chersonisos Athos (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
408	Cave in pine forest		Natural	Kriti	Rethymno	Rethymno	Rethymno	24.481183	35.358106	110	Unknown Location				
409	Artificial cave at Prines		Artificial	Kriti	Rethymno	Rethymno	Prines	24.426773	35.346524		Unknown exact location				
410	Spilaio Afroimou		Natural	Kriti	Rethymno	Apokoronas	Asi Gonia	24.265795	35.282869	780	Unknown exact location				
411	Spilaio Marile Trypa		Natural	Kriti	Rethymno	Amari	Elenes	24.61346802	35.220102893	639	Location known	Faure 1955	1150		
412	Spilaio Peiratou		Natural	Kriti	Rethymno	Rethymno	Rethymno	24.41907489200001	35.363630921	39	Location known				
413	Spilaio Simoneli		Natural	Kriti	Rethymno	Rethymno	Rethymno	24.431778403	35.367860072	29	Location known				
414	Spilaio Skoteinospilios		Natural	Kriti	Rethymno	Rethymno	Myloi	24.504612279	35.336412205	259	Location known			GR4330004 - Prassano Farangi - Patsos - Sfakoryako Rema - Paralia Rethymnou and Ekvoli Geropotamou, Akr. Lianos Kavos - Perivolia (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
415	Spilaio Nychteridospilios		Natural	Kriti	Rethymno	Rethymno	Maroulas	24.550790591	35.345821695	246	Location known			GR4330008 - Prassano Farangi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
416	Spilaio Agias Sofias		Natural	Attiki	Nisoi Attikis	Kythira	Agia Pelagia	22.98574016450375	36.31404058720408	127	Location known	Papadaki et al. 2006	919		
417	Spilaio Spoa		Natural	Notio Aigaio	Karpathos	Karpathos	Spoa	27.140352672	35.640408854	410	Unknown exact location	Rathgeber & Jantschke 2005	1108	K538 - Aspri Petra-Poua-Cháï (Spoa Karpathou) [Wildlife Refuge]: OGG 757/Β/1982	
418	Spilaio Schista		Natural	Kriti	Irakleio	Chersonisos	Kalo Chorio	25.35641	35.278594		Unknown exact location			K790 - Aposelemi Dimou Chersonisou [Wildlife Refuge]: OGG 754/Β/2001	
419	Varathro Poros Stenou Lagkou		Natural	Kriti	Irakleio	Malevizi	Gonies	24.933807754	35.278308996	894	Location known	Nathenas 2006|Paragamian 1992b	901|924	GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
420	Spilaio Chamoto Spiliari		Natural	Kriti	Irakleio	Malevizi	Kamaraki	24.926102579	35.305051452	557	Location known				
421	Spilaio Dalamourou		Natural	Kriti	Rethymno	Mylopotamos	Aloides	24.877990793	35.364130992	356	Location known				
422	Spilaio Kouroupito		Natural	Kriti	Rethymno	Mylopotamos	Aloides	24.854587319	35.37694961	568	Location known				
423	Varathro Arapi Trypa		Natural	Kriti	Chania	Apokoronas	Sellia	24.24118239	35.389722935	390	Location known	Paragamian 1992r	940		
424	Varathro Kaoudi Tafkos		Natural	Kriti	Rethymno	Apokoronas	Asi Gonia	24.272449	35.289775		Unknown exact location				
425	Varathro Katerianos Tafkos		Natural	Kriti	Rethymno	Mylopotamos	Kateriana	24.822547159	35.317912061	463	Location known				
426	Varathro Kryoneriou		Natural	Kriti	Rethymno	Mylopotamos	Kryoneri	24.853542168	35.331164947	375	Location known				
427	Varathro Maratholakkou		Natural	Kriti	Irakleio	Minoa Pediadas	Liliano	25.341765739	35.183423125	445	Location known				
428	Varathro Megalos Tafkos		Natural	Kriti	Irakleio	Malevizi	Marathos	24.977423093	35.34511996	430	Location known				
429	Varathro Rikomaschalo		Natural	Kriti	Irakleio	Malevizi	Gonies	24.928128542	35.286037732	758	Location known	Paragamian 1992b	924	GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
