Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
20626	752	Schizidium perplexum (Vandel, 1958)	Spilaio Faneromenis	397	Beron 2016|Schmalfuss et al. 2004	706|572
20627	752	Schizidium perplexum (Vandel, 1958)	Spilaio Tis Margias o Spilios	399	Beron 2016|Schmalfuss et al. 2004	706|572
20628	752	Schizidium perplexum (Vandel, 1958)	Spilaio Agias Paraskevis	13	Beron 2016|Schmalfuss et al. 2004|Paragamian et al. 1987|Paragamian & Legakis 1986|Schmalfuss 1979|Schmalfuss 1975|Schmalfuss 1972b|Vandel 1958	706|572|426|414|317|267|248|163
20629	752	Schizidium perplexum (Vandel, 1958)	Spilaio Monis Kaleri	398	Beron 2016|Schmalfuss et al. 2004	706|572
20630	752	Schizidium perplexum (Vandel, 1958)	Spilaio Atsiganospilios	84	Beron 2016|Schmalfuss et al. 2004	706|572
20631	752	Schizidium perplexum (Vandel, 1958)	Spilaio Trypa sto Seli	401	Beron 2016|Schmalfuss et al. 2004	706|572
20632	752	Schizidium perplexum (Vandel, 1958)	Spilaio Milatou	15	Beron 2016|Schmalfuss et al. 2004|Paragamian et al. 1987|Schmalfuss 1979|Schmalfuss 1975|Schmalfuss 1972b|Vandel 1958	706|572|426|317|267|248|163
20633	752	Schizidium perplexum (Vandel, 1958)	Spilaio Achnistres	394	Beron 2016|Schmalfuss et al. 2004	706|572
20634	752	Schizidium perplexum (Vandel, 1958)	Spilaio Achnistres	395	Beron 2016|Schmalfuss et al. 2004	706|572
20635	752	Schizidium perplexum (Vandel, 1958)	Varathro Latsida sta Lakkia	402	Beron 2016|Schmalfuss et al. 2004	706|572
20636	752	Schizidium perplexum (Vandel, 1958)	Spilaio Peristera	184	Beron 2016|Schmalfuss et al. 2004|Paragamian et al. 1987|Schmalfuss 1979|Schmalfuss 1975|Schmalfuss 1972b|Vandel 1958	706|572|426|317|267|248|163
20637	752	Schizidium perplexum (Vandel, 1958)	Spilaio Agiou Stavrou	396	Beron 2016|Schmalfuss et al. 2004	706|572
20638	752	Schizidium perplexum (Vandel, 1958)	Spilaio Tou Sfakianou i Trypa	400	Beron 2016|Schmalfuss et al. 2004	706|572
20639	752	Schizidium perplexum (Vandel, 1958)	Spilaio Apoloustres	363	Beron 2016|Schmalfuss et al. 2004	706|572
20640	752	Schizidium perplexum (Vandel, 1958)	Spilaio Vreikou	89	Beron 2016|Schmalfuss et al. 2004	706|572
20641	752	Schizidium perplexum (Vandel, 1958)	Varathro Xepatomeni Latsida	403	Beron 2016|Schmalfuss et al. 2004	706|572
20642	752	Schizidium perplexum (Vandel, 1958)	Spilaio Diktaio Antro	16	Beron 2016|Schmalfuss et al. 2004|Paragamian et al. 1987	706|572|426
20643	752	Schizidium perplexum (Vandel, 1958)	Spilaio Trapeza	247	Beron 2016|Schmalfuss et al. 2004|Paragamian et al. 1987|Andreev 1986|Schmalfuss 1979	706|572|426|417|317
20644	752	Schizidium perplexum (Vandel, 1958)	Spilaio Mikro Katofygi	361	Beron 2016|Schmalfuss et al. 2004|Paragamian et al. 1987	706|572|426
40609	753	Sciocochlea collasi (Sturany, 1904)	Spilaio Katsouri	66	Reischütz et al. 2016|Gittenberger 2000|Gittenberger 1986|Gittenberger 1985|Gittenberger 1977|Wolf 1938|Wolf 1937b|Sturany 1904	716|1180|416|398|285|97|92|22
14022	909	Sciocochlea nordsiecki Subai, 1993	Spilaio Agiou Neilou	446	Subai 1993|Reischütz et al. 2016	1181|716
38753	754	Scoliopteryx sp.	Spilaio Gouva II	298	Bonzano & Calandri 1984|Beron 2016	387|706
19322	755	Scolopendra cingulata Latreille, 1829	Spilaio Naousas	404	Attems 1959	167
20037	756	Scolopendra cretica Attems, 1902	Spilaio Kamilari	74	Chamberlin 1956	150
33549	758	Scutigera coleoptrata (Linnaeus, 1758)	Spilaio Korykeio Antro	51	Alexiou et al. 2014	681
38412	758	Scutigera coleoptrata (Linnaeus, 1758)	Spilaio Mavri Trypa	10	Beron 2016|Stoev 2002	706|551
40766	758	Scutigera coleoptrata (Linnaeus, 1758)	Spilaio Evripidi	117	Beron 2016|Stoev 2002	706|551
19342	759	Scutigerella immaculata (Newport, 1845)	Spilaio Pestereta	188	Beron 2016|Lindberg 1955d	706|145
24463	760	Scytodes thoracica (Latreille, 1802)	Spilaio Dimitras Melainas	91	Beron 2016|Brignoli 1979a|Brignoli 1977|Bosmans & Chatzaki 2005	706|320|283|579
24465	760	Scytodes thoracica (Latreille, 1802)	Spilaio Kamilari	74	Roewer 1959|Brignoli 1979a|Beron 2016|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|320|706|678|579
24466	760	Scytodes thoracica (Latreille, 1802)	Spilaio Nychteridon	70	Bosmans & Chatzaki 2005|Brignoli 1984|Beron 2016	579|389|706
24467	760	Scytodes thoracica (Latreille, 1802)	Spilaio Trypa tou Kalyvaki	174	Bosmans & Chatzaki 2005|Brignoli 1984|Beron 2016	579|389|706
24468	760	Scytodes thoracica (Latreille, 1802)	Spilaio Profiti Ilia	142	Beron 2016|Bosmans & Chatzaki 2005|Brignoli 1984	706|579|389
27323	760	Scytodes thoracica (Latreille, 1802)	Spilaio Katsampa	2	Bosmans & Chatzaki 2005|Brignoli 1977	579|283
25620	761	Segestria florentina (Rossi, 1790)	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1928|Beron 2016|Brignoli 1979a	579|678|42|706|320
39879	761	Segestria florentina (Rossi, 1790)	Spilaio Ntaveli	128	Beron 2016|Brignoli 1979a|Wolf 1938|Wolf 1937b|Drensky 1936|Roewer 1928|Bosmans & Chatzaki 2005	706|320|97|92|84|42|579
25633	762	Segestria sbordonii Brignoli, 1984	Spilaio Kromiri	273	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Brignoli 1984|Beron 2016	579|678|389|706
26967	763	Segestria senoculata (Linnaeus, 1758)	Spilaio Megali Grava	4	Beron 2016|Brignoli 1979a|Brignoli 1977|Bosmans & Chatzaki 2005	706|320|283|579
40417	106	Sellnickochthonius immaculatus (Forsslund, 1942)	Spilaio Nymfon	132	Mahunka 1979|Beron 2016	315|706
30758	764	Serradium sbordonii Strasser, 1976	Spilaio Lentaka Trypa	405	Felesaki et al. 2010|Strasser 1976|Beron 2016	636|279|706
30759	764	Serradium sbordonii Strasser, 1976	Spilaio Sfentoni Trypa	26	Beron 2016|Strasser 1976|Felesaki et al. 2010	706|279|636
30774	765	Serradium sp.	Spilaio Agiou Ioanni	1	Andreev 1986|Beron 2016	417|706
40025	766	Serradium spiliarum Strasser, 1974	Spilaio Drakotrypia	152	Strasser 1974|Beron 2016	258|706
26968	306	Silhouettella loricatula (Roewer, 1942)	Spilaio Megali Grava	4	Brignoli 1974a	259
39270	767	Soldanellonyx chappuisi Walter, 1917	Spilaio Megalo Spilaio	99	Casale et al. 2013|Beron 2016|Bartsch 2011	662|706|1199
2564	768	Speleodentorcula beroni Gittenberger, 1985	Spilaio Skoteini	45	Gittenberger 1985|Beron 2016	398|706
40121	769	Speluncarius henroti Cerruti, 1973	Spilaio Drogkaratis	212	Beron 2016|Cerruti 1973|Casale et al. 2013	706|256|662
34192	770	Speluncarius leonhardi (Breit, 1914)	Spilaio Varvaras	225	Beron 2016	706
39948	937	Speluncarius seticeps (G. Muller, 1934)	Spilaio Agion Theodoron	243	Müller 1934|Pretner 2011|Beron 2016|Giachino & Lana 2005	79|653|706|576
40155	771	Speluncarius vailatii Casale & Giachino, 2013	Spilaio Megalo Spilaio	99	Casale et al. 2013|Beron 2016	662|706
14679	772	Speocyclops creticus Lindberg, 1955	Spilaio Ellinospilios	101	Beron 2016|Lindberg 1956	706|151
14698	773	Speocyclops demetiensis (Scourfield, 1932)	Spilaio Megalo Katofygi	110	Lindberg 1956|Beron 2016	151|706
14699	773	Speocyclops demetiensis (Scourfield, 1932)	Spilaio Mikro Katofygi	361	Beron 2016|Lindberg 1956	706|151
29712	773	Speocyclops demetiensis (Scourfield, 1932)	Spilaio Panagias Arkoudiotisas	68	Lindberg 1955c|Beron 2016|Lindberg 1956	142|706|151
32278	773	Speocyclops demetiensis (Scourfield, 1932)	Spilaio Katholikou	21	Lindberg 1956|Beron 2016|Lindberg 1955c	151|706|142
14764	774	Speocyclops hellenicus Lindberg, 1953	Spilaio Katafygi	116	Beron 2016|Lindberg 1955d|Lindberg 1953a	706|145|121
22290	774	Speocyclops hellenicus Lindberg, 1953	Spilaio Trachilas	131	Lindberg 1953a|Lindberg 1955d	121|145
3874	775	Speocyclops sp.	Spilaio Kato Marathospilios	75	Lindberg 1956|Beron 2016	151|706
25563	776	Spermophora senoculata (Dugès, 1836)	Spilaio Agias Sofias	22	Beron 2016|Wolf 1938|Wolf 1937b|Roewer 1928|Senglet 2001|Bosmans et al. 2013|Bosmans & Chatzaki 2005	706|97|92|42|538|678|579
25564	776	Spermophora senoculata (Dugès, 1836)	Spilaio Melidoniou	58	Bosmans et al. 2013	678
25565	776	Spermophora senoculata (Dugès, 1836)	Spilaio Nychteridon	70	Bosmans & Chatzaki 2005|Brignoli 1984|Beron 2016	579|389|706
2412	777	Sphaeroparia simplex Golovatch, 2013	Spilaio Katafygi	40	Golovatch 2013a|Beron 2016	667|706
6045	777	Sphaeroparia simplex Golovatch, 2013	Spilaio Agiou Galaktos	165	Golovatch 2013a|Beron 2016	667|706
37744	778	Sphodrus leucophthalmus (Linnaeus, 1758)	Spilaio Pelade	170	Beron 2016|Lindberg 1955d	706|145
19390	779	Spinturnix myoti (Kolenati, 1856)	Spilaio Paparadon	56	Beron 2016	706
19392	779	Spinturnix myoti (Kolenati, 1856)	Anonymous cave II at Kapnofyto	125	Lindberg 1955d	145
21827	779	Spinturnix myoti (Kolenati, 1856)	Kimmeria artificial galleries	252	Lindberg 1955d	145
37745	779	Spinturnix myoti (Kolenati, 1856)	Spilaio Pelade	170	Lindberg 1955d	145
39488	921	Squalius cephalus (Linnaeus, 1758)	Spilaio Maara	118	Koutrakis et al. 2003	1185
1822	780	Stalagtia hercegovinensis (Nosek, 1905)	Spilaio Agias Sofias	22	Roewer 1928|Wolf 1937b|Wolf 1938|Brignoli 1979a|Deeleman-Reinhold 1993|Beron 2016	42|92|97|320|475|706
25942	781	Steatoda castanea (Clerck, 1757)	Spilaio Agias Paraskevis	13	Bosmans & Chatzaki 2005|Brignoli 1984|Beron 2016|Bosmans et al. 2013	579|389|706|678
25930	782	Steatoda grossa (C.L. Koch, 1838)	Spilaio Agias Sofias	257	Bosmans & Chatzaki 2005|Brignoli 1979a|Brignoli 1979b|Beron 2016	579|320|323|706
25931	782	Steatoda grossa (C.L. Koch, 1838)	Spilaio Chonos Sarchou	90	Beron 2016|Brignoli 1984|Bosmans & Chatzaki 2005	706|389|579
25932	782	Steatoda grossa (C.L. Koch, 1838)	Spilaio Agiou Galaktos	165	Naumova et al. 2016|Beron 2016	708|706
39820	783	Steatoda paykulliana (Walckenaer, 1806)	Spilaio Gravolithia	63	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1984	579|706|389
25952	784	Steatoda triangulosa (Walckenaer, 1802)	Spilaio Nychteridon	70	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1984	579|706|389
25953	784	Steatoda triangulosa (Walckenaer, 1802)	Spilaio Koumelou	259	Beron 2016	706
31101	784	Steatoda triangulosa (Walckenaer, 1802)	Spilaio Glyfadas Dirou	29	Naumova et al. 2016	708
39821	784	Steatoda triangulosa (Walckenaer, 1802)	Spilaio Gravolithia	63	Brignoli 1977|Brignoli 1979a|Beron 2016|Bosmans & Chatzaki 2005	283|320|706|579
41719	785	Steganacarus striculus (C.L. Koch, 1836)	Spilaio Leondariou	42	Lindberg 1955d|Beron 2016	145|706
19449	786	Stegobium paniceum (Linnaeus, 1758)	Spilaio Drakou	106	Lindberg 1955d	145
34410	786	Stegobium paniceum (Linnaeus, 1758)	Spilaio Pataragkou Trypa	105	Beron 2016	706
17234	787	Stenoniscus pleonalis Aubert & Dollfus, 1890	Spilaio Gastrion	406	Beron 2016|Andreev 1986	706|417
34811	788	Stenophylax meridiorientalis Malicky, 1982	Spilaio Nerospilia	78	Beron 2016	706
40979	946	Stenus sp.	Spilaio Idaio Antro	124	Giachino & Lana 2005	576
25577	401	Stygopholcus photophilus Senglet, 1971	The Lost Glasses cave	407	Naumova et al. 2016	708
25578	401	Stygopholcus photophilus Senglet, 1971	Spilaio Agias Elenis	35	Bosmans & Chatzaki 2005|Beron 2016|Deltshev 1985	579|706|403
25579	401	Stygopholcus photophilus Senglet, 1971	Spilaio Drakotrypa	38	Bosmans & Chatzaki 2005|Deltshev 1985|Beron 2016	579|403|706
25581	401	Stygopholcus photophilus Senglet, 1971	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Senglet 2001|Bosmans et al. 2013	579|538|678
25582	401	Stygopholcus photophilus Senglet, 1971	Spilaio Profiti Ilia	142	Brignoli 1979b|Brignoli 1984|Beron 2016|Bosmans & Chatzaki 2005	323|389|706|579
27324	401	Stygopholcus photophilus Senglet, 1971	Spilaio Katsampa	2	Brignoli 1976|Brignoli 1979a|Beron 2016|Bosmans & Chatzaki 2005	278|320|706|579
40418	401	Stygopholcus photophilus Senglet, 1971	Spilaio Nymfon	132	Brignoli 1984|Beron 2016|Bosmans & Chatzaki 2005	389|706|579
23568	789	Sulcia cretica Fage, 1945	Spilaio Limnon	32	Beron 2016|Brignoli 1976|Bosmans & Chatzaki 2005	706|278|579
23569	789	Sulcia cretica Fage, 1945	Spilaio Nymfon	43	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979a|Brignoli 1974a	579|706|320|259
23570	789	Sulcia cretica Fage, 1945	Spilaio Drogkaratis	212	Gasparo 2004b|Beron 2016	565|706
23572	789	Sulcia cretica Fage, 1945	Spilaio Grava tou Fossa	311	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979a|Brignoli 1977	579|706|320|283
23574	789	Sulcia cretica Fage, 1945	Spilaio Peramatos	44	Bosmans & Chatzaki 2005|Naumova et al. 2016|Beron 2016|Brignoli 1984|Brignoli 1979b|Brignoli 1979a|Brignoli 1976|Brignoli 1968|Dresco 1962	579|708|706|389|323|320|278|214|184
23576	789	Sulcia cretica Fage, 1945	Spilaio Koumarospilios	23	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Brignoli 1979a|Brignoli 1968|Fage 1945	579|678|320|214|110
23578	789	Sulcia cretica Fage, 1945	Spilaio Lera	25	Bosmans et al. 2013	678
23580	789	Sulcia cretica Fage, 1945	Spilaio Agias Sofias	22	Brignoli 1974b|Fage 1945|Brignoli 1979a|Beron 2016	262|110|320|706
23581	789	Sulcia cretica Fage, 1945	Spilaio Doxa	191	Gasparo 2003|Gasparo 2006|Bosmans et al. 2013	556|598|678
23582	789	Sulcia cretica Fage, 1945	Spilaio Milatou	15	Gasparo 2003|Gasparo 2006|Bosmans et al. 2013|Beron 2016	556|598|678|706
23584	789	Sulcia cretica Fage, 1945	Spilaio Profiti Ilia	142	Brignoli 1979a|Brignoli 1979b|Brignoli 1984|Beron 2016|Bosmans & Chatzaki 2005	320|323|389|706|579
26255	789	Sulcia cretica Fage, 1945	Spilaio Zoure	271	Bosmans et al. 2013|Bosmans & Chatzaki 2005|Brignoli 1979a|Beron 2016	678|579|320|706
29713	789	Sulcia cretica Fage, 1945	Spilaio Panagias Arkoudiotisas	68	Naumova et al. 2016	708
32279	789	Sulcia cretica Fage, 1945	Spilaio Katholikou	21	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Naumova et al. 2016|Beron 2016|Brignoli 1984|Brignoli 1979a|Brignoli 1968|Roewer 1959|Fage 1945	579|678|708|706|389|320|214|170|110
33550	789	Sulcia cretica Fage, 1945	Spilaio Korykeio Antro	51	Alexiou et al. 2014	681
39822	789	Sulcia cretica Fage, 1945	Spilaio Gravolithia	63	Brignoli 1976|Brignoli 1979a|Beron 2016|Bosmans & Chatzaki 2005	278|320|706|579
40610	789	Sulcia cretica Fage, 1945	Spilaio Katsouri	66	Brignoli 1976|Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979a|Brignoli 1977	278|579|706|320|283
4371	790	Sulcia sp.	Spilaio Kontylos	92	Alexiou et al. 2014	681
30176	791	Symphylella vulgaris (Hansen, 1903)	Spilaio Chagioti	31	Beron 2016|Scheller 1990	706|457
41720	792	Synaema globosum (Fabricius, 1775)	Spilaio Leondariou	42	Beron 2016|Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979b	706|579|170|323
32687	793	Syrioiulus andreevi Mauriès, 1984	Spilaio Katafygi	40	Beron 2016	706
32688	793	Syrioiulus andreevi Mauriès, 1984	Spilaio Nymfon-Ancient Marble Quarry	19	Mauriès & Karamaouna 1984|Mauriès 1984b|Beron 2016	379|391|706
21828	794	Tadarida teniotis (Rafinesque, 1814)	Kimmeria artificial galleries	252	Hanak et al. 2001	537
39627	795	Tapinopterus meschniggi (Schatzmayr, 1928)	Anonymous cave on Olympos Mount (310)	293	Pretner 2011|Müller 1931|Beron 2016	653|69|706
4510	796	Tapinopterus protensus (Schaum, 1857)	Spilaio Aera	98	Casale & Vigna Taglianti 1990	459
40956	796	Tapinopterus protensus (Schaum, 1857)	Cave "Pozzo A7"	147	Bonzano & Calandri 1984|Beron 2016	387|706
41188	931	Tapinopterus sp.	Anonymous small cave (pit) near Taygetos mt summit	456	Casale & Lebenbauer 2010	631
40187	797	Tapinopterus stepaneki Maran, 1934	Spilaio Idaio Antro	124	Gueorguiev & Guéorguiev 1999|Beron 2016|Mařan 1934	523|706|78
27411	798	Tegenaria achaea Brignoli, 1977	Spilaio Raos tou Choutra	144	Bolzern et al. 2013|Bosmans & Chatzaki 2005|Brignoli 1979b|Bolzern 2010|Beron 2016|Brignoli 1979a|Brignoli 1977	663|579|323|1197|706|320|283
41407	799	Tegenaria argaeica Nosek, 1905	Underground aqueduct I, Afantou	100	Di Caporiacco 1929|Ghigi 1929|Beron 2016	46|47|706
30035	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Koutrouli	52	Roewer 1959|Brignoli 1979a|Bosmans et al. 2013|Beron 2016	170|320|678|706
30036	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Agias Sofias	22	Roewer 1959|Brignoli 1979a|Bosmans et al. 2013|Beron 2016	170|320|678|706
30037	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Spiliara Almyrou	114	Gasparo 2006|Bolzern et al. 2013|Bolzern 2010|Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a|Brignoli 1984|Bosmans et al. 2013|Beron 2016	598|663|1197|579|170|320|389|678|706
30038	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Chainospilios	260	Bosmans et al. 2013	678
30039	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Doxa	191	Bosmans et al. 2013	678
30040	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Kamilari	74	Beron 2016|Bosmans et al. 2013|Brignoli 1979a|Roewer 1959	706|678|320|170
30042	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Megalo Katofygi	110	Roewer 1959|Brignoli 1979a	170|320
30043	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Melidoniou	58	Gasparo 2003|Bolzern et al. 2013|Bolzern 2010|Bosmans & Chatzaki 2005|Brignoli 1984|Bosmans et al. 2013|Beron 2016	556|663|1197|579|389|678|706
30044	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Sfentoni Trypa	26	Gasparo 2003|Bolzern et al. 2013|Bolzern 2010|Bosmans et al. 2013	556|663|1197|678
37515	800	Tegenaria ariadnae Brignoli, 1984	Spilaio Kamilari IΙ	109	Bosmans et al. 2013|Brignoli 1979a|Roewer 1959|Beron 2016	678|320|170|706
27546	503	Tegenaria dalmatica Kulczyński, 1906	Spilaio Karoucha	64	Bolzern et al. 2013|Bosmans & Chatzaki 2005|Brignoli 1979b|Beron 2016|Brignoli 1976|Bolzern 2010	663|579|323|706|278|1197
27547	503	Tegenaria dalmatica Kulczyński, 1906	Spilaio Spiliara Almyrou	114	Beron 2016|Bosmans et al. 2013|Gasparo 2006	706|678|598
27550	503	Tegenaria dalmatica Kulczyński, 1906	Spilaio Panagias Spilianis	158	Bolzern 2010|Bolzern et al. 2013	1197|663
31102	503	Tegenaria dalmatica Kulczyński, 1906	Spilaio Glyfadas Dirou	29	Brignoli 1979b|Brignoli 1979a|Beron 2016	323|320|706
40999	503	Tegenaria dalmatica Kulczyński, 1906	Spilaio Agiou Ioanni (Fousa)	265	Gasparo 2006|Beron 2016	598|706
41902	503	Tegenaria dalmatica Kulczyński, 1906	Spilaio Nymfolyptou	50	Bolzern et al. 2013|Bolzern 2010|Brignoli 1974c|Brignoli 1979b|Beron 2016|Bosmans & Chatzaki 2005	663|1197|263|323|706|579
27653	801	Tegenaria domestica (Clerck, 1757)	Spilaio Limnon	32	Bosmans & Chatzaki 2005|Brignoli 1979b|Beron 2016|Brignoli 1976	579|323|706|278
27654	801	Tegenaria domestica (Clerck, 1757)	Spilaio Petala	168	Bosmans & Chatzaki 2005|Brignoli 1979b|Brignoli 1979a	579|323|320
27655	801	Tegenaria domestica (Clerck, 1757)	Spilaio Megali Spilia	161	Bosmans & Chatzaki 2005|Brignoli 1976	579|278
27656	801	Tegenaria domestica (Clerck, 1757)	Spilaio Chrysopigis	102	Bosmans & Chatzaki 2005|Brignoli 1979b|Beron 2016|Roewer 1959	579|323|706|170
27657	801	Tegenaria domestica (Clerck, 1757)	Spilaio Monis Kaloritsas	449	Bolzern et al. 2013|Bolzern 2010	663|1197
27658	801	Tegenaria domestica (Clerck, 1757)	Spilaio Andiparou	17	Bosmans & Chatzaki 2005|Deltshev 1985|Beron 2016	579|403|706
28815	801	Tegenaria domestica (Clerck, 1757)	Spilaio Kerateas	7	Beron 2016|Bolzern 2010|Bolzern et al. 2013|Brignoli 1979b|Brignoli 1979a|Brignoli 1976|Bosmans & Chatzaki 2005	706|1197|663|323|320|278|579
41903	801	Tegenaria domestica (Clerck, 1757)	Spilaio Nymfolyptou	50	Beron 2016|Brignoli 1979a|Roewer 1959|Brignoli 1979b|Bosmans & Chatzaki 2005	706|320|170|323|579
35278	925	Tegenaria faniapollinis Brignoli, 1978	Spilaio Maroneias	80	Deltshev 2008a|Beron 2016|Bolzern 2010|Bolzern et al. 2013	608|706|1197|663
27696	802	Tegenaria hauseri Brignoli, 1979	Spilaio Agias Sofias	36	Brignoli 1979a|Brignoli 1979b|Beron 2016|Bosmans & Chatzaki 2005|Bolzern 2010|Bolzern et al. 2013	320|323|706|579|1197|663
36767	804	Tegenaria montiszasensis Bolzern, Burckhardt & Hänggi, 2013	Spilaio Za	20	Bolzern et al. 2013|Bolzern 2010	663|1197
27756	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Vravrona II	308	Beron 2016|Deltshev 1985	706|403
27757	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Petala	168	Roewer 1962|Beron 2016|Brignoli 1979b	183|706|323
27760	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Tzani Spilios	136	Bosmans et al. 2013	678
27761	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Spiliara Almyrou	114	Bosmans et al. 2013|Gasparo 2006	678|598
27762	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Kamilari	74	Roewer 1959|Brignoli 1979b|Beron 2016|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Gasparo 2003	170|323|706|678|579|556
27763	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Vigla	309	Brignoli 1979b|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Bolzern 2010|Bolzern et al. 2013|Beron 2016	323|678|579|1197|663|706
27764	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Zoodochou Pigis I	71	Naumova et al. 2016|Beron 2016|Gasparo 2009|Di Russo & Rampini 2001	708|706|629|539
27765	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Trypa tou Kalyvaki	174	Brignoli 1984|Beron 2016	389|706
29714	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Panagias Arkoudiotisas	68	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Bolzern et al. 2013|Bolzern 2010|Brignoli 1979b|Roewer 1959|Brignoli 1984	579|678|663|1197|323|170|389
32280	505	Tegenaria pagana C.L. Koch, 1840	Spilaio Katholikou	21	Brignoli 1984|Roewer 1959|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Brignoli 1979b|Beron 2016	389|170|556|678|579|323|706
28211	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Plaka III	129	Beron 2016|Brignoli 1979b|Roewer 1959	706|323|170
28212	805	Tegenaria parietina (Fourcroy, 1785)	Mine gallery Skalas Rachoniou	33	Naumova et al. 2016	708
28213	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Chavara	6	Brignoli 1979b|Beron 2016|Brignoli 1974c	323|706|263
28215	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Vravrona II	308	Beron 2016|Deltshev 1985	706|403
28217	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Agias Sofias	36	Brignoli 1979b|Beron 2016|Brignoli 1977	323|706|283
28219	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Katsampa	2	Brignoli 1979b|Brignoli 1976|Beron 2016	323|278|706
28221	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Karoucha	64	Beron 2016|Brignoli 1979b|Brignoli 1976	706|323|278
28222	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Megali Spilia	161	Brignoli 1979b|Beron 2016|Brignoli 1976	323|706|278
28223	805	Tegenaria parietina (Fourcroy, 1785)	Anonymous cave II at Kapnofyto	125	Beron 2016|Brignoli 1979b|Roewer 1959	706|323|170
28224	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Achyrospilios	255	Bosmans et al. 2013|Roewer 1959|Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979b	678|170|579|706|323
28225	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Ellinospilios	101	Beron 2016|Brignoli 1984|Bosmans et al. 2013|Bosmans & Chatzaki 2005	706|389|678|579
28226	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Neraidospilios 	113	Roewer 1959|Brignoli 1979b|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Beron 2016	170|323|678|579|706
28227	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Agias Paraskevis	13	Bosmans et al. 2013|Bolzern et al. 2013|Roewer 1959|Brignoli 1979b|Beron 2016|Bosmans & Chatzaki 2005	678|663|170|323|706|579
28228	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Kamilari	74	Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979b	170|678|579|706|323
28229	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Atsiganospilios	84	Beron 2016|Bosmans et al. 2013|Gasparo 2003	706|678|556
28230	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Kritsas	266	Beron 2016|Brignoli 1976|Brignoli 1979b|Bosmans et al. 2013|Bosmans & Chatzaki 2005	706|278|323|678|579
28231	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Milatou	15	Brignoli 1984|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Bolzern 2010|Bolzern et al. 2013|Roewer 1959|Brignoli 1979b|Beron 2016	389|678|579|1197|663|170|323|706
28232	805	Tegenaria parietina (Fourcroy, 1785)	Spilaio Diktaio Antro	16	Brignoli 1984|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Beron 2016	389|678|579|706
