Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
63011	285	Duvalius krueperi (Schaum, 1862)	Cave on the road to Fterolakka	240	Beron 2016|Sciaky 1992	706|1167
63012	285	Duvalius krueperi (Schaum, 1862)	Spilaio Profiti Ilia	239	Beron 2016|Sciaky 1992	706|1167
68400	286	Duvalius kyllenicus Scheibel, 1937	Spilaio Ermi	217	Casale et al. 2018|Pretner 2011|Scheibel 1937|Casale & Vigna Taglianti 1990|Casale et al. 1993|Beron 2016|Sciaky 1992|Hlaváč et al. 2017|Casale et al. 2017	1261|653|87|459|476|706|1167|1210|1174
68401	287	Duvalius lucarellii Casale & Vigna Tagliandi, 1990	Spilaio Ermi	217	Casale et al. 2018|Sciaky 1992|Beron 2016|Casale et al. 1993|Casale & Vigna Taglianti 1990|Hlaváč et al. 2017|Casale et al. 2017	1261|1167|706|476|459|1210|1174
48853	929	Duvalius marijkeae Casale, Giachino, Vailiati & Felix, 2017	Spilaio Tsouka	455	Casale et al. 2017	1174
63041	288	Duvalius merisioi Casale, Gianchino, Vailati & Vigna Taglianti, 1996	Cave south of Epos	238	Casale et al. 2018|Beron 2016|Casale et al. 1996|Casale et al. 1993	1261|706|500|476
63046	289	Duvalius milenae Casale, 1983	Spilaio Askitotrypa	241	Beron 2016|Casale et al. 1993|Hlaváč et al. 2017|Fischhuber 1984|Casale & Vigna Taglianti 1990	706|476|1210|373|459
41186	930	Duvalius mirei Deuve, 2001	Anonymous small cave (pit) near Taygetos mt summit	456	Casale & Lebenbauer 2010	631
63052	290	Duvalius mixanigi Daffner, 1993	Spilaio Mythia Kabathoura	67	Beron 2016|Casale et al. 1993|Daffner 1993|Hlaváč et al. 2017	706|476|474|1210
71578	291	Duvalius montisoetae Casale, 1987	Spilaio Katavothra Oitis	242	Hlaváč et al. 2017|Casale 1987|Casale et al. 1993|Beron 2016	1210|425|476|706
63065	292	Duvalius oertzeni (L. Miller, 1884)	Spilaio Profiti Ilia	239	Beron 2016|Casale 1987|Sciaky 1992	706|425|1167
57542	979	Duvalius owensi Casale, Giachino & Vailati, 2018	Drakotrypa	473	Casale et al. 2018	1261
63073	928	Duvalius passaueri Lebenbauer, 2005	Small anonymous cave at Lasithi plateau	451	Hlaváč et al. 2017|Beron 2016|Lebenbauer 2005	1210|706|584
66488	293	Duvalius petrochilosi Coiffait, 1965	Spilaio Peramatos	44	Beron 2016|Casale et al. 1993|Coiffait 1965|Hlaváč et al. 2017	706|476|199|1210
39263	294	Duvalius ruffoanus Casale, Giachino, Vailati & M. Rampini, 1993	Spilaio Megalo Spilaio	99	Hlaváč et al. 2017|Beron 2016|Casale et al. 2013|Casale et al. 1996|Casale et al. 1993	1210|706|662|500|476
63082	295	Duvalius sbordonii Vigna Taglianti, Genest & Sciaky, 1980	Varathro Trypa Vroulas	452	Beron 2016|Daffner 1993|Lebenbauer 2005	706|474|584
63083	295	Duvalius sbordonii Vigna Taglianti, Genest & Sciaky, 1980	Spilaio Tzani Spilios	136	Lebenbauer 2005|Daffner 1993|Vigna Taglianti 1980|Casale et al. 1993|Hlaváč et al. 2017	584|474|326|476|1210
39946	296	Duvalius sydowi Jeannel, 1930	Spilaio Agion Theodoron	243	Giachino & Lana 2005|Hlaváč et al. 2017|Beron 2016|Pretner 2011|Casale et al. 1993|Wolf 1938|Wolf 1937b|Jeannel 1930	576|1210|706|653|476|97|92|60
63092	297	Duvalius taygetanus Casale, 1979	Spilaio Varvaras	225	Casale & Lebenbauer 2010|Hlaváč et al. 2017|Casale 1979|Casale et al. 1993|Beron 2016	631|1210|321|476|706
6882	298	Duvalius vermionensis Casale, 1983	Spilaio Pozzeto	244	Casale 1983|Casale & Giachino 1993|Casale et al. 1993|Beron 2016	368|470|476|706
64464	299	Duvalius weiratheri Scheibel, 1937	Cave "Pozzo A7"	147	Beron 2016|Sciaky 1992|Casale & Vigna Taglianti 1990|Bonzano & Calandri 1984	706|1167|459|387
64465	299	Duvalius weiratheri Scheibel, 1937	Spilaio Stamataki	245	Pretner 2011|Beron 2016|Casale & Vigna Taglianti 1990|Sciaky 1992|Scheibel 1937	653|706|459|1167|87
68483	300	Duvalius wichmanni Jeannel, 1929	Spilaio Drakotrypia	152	Pretner 2011|Hlaváč et al. 2017|Sciaky 1992|Casale et al. 1993|Casale 1979|Wolf 1938|Wolf 1937b|Scheibel 1937|Jeannel 1929	653|1210|1167|476|321|97|92|87|50
63146	301	Duvalius zaimisi Jeannel, 1929	Spilaio Kokkinou Vrachou	49	Casale et al. 1996|Casale et al. 1993|Wolf 1938|Wolf 1937b|Jeannel 1930|Jeannel 1929	500|476|97|92|60|50
63147	301	Duvalius zaimisi Jeannel, 1929	Spilaio Liparotrypa	173	Hlaváč et al. 2017|Jeannel 1929|Jeannel 1930|Wolf 1937b|Wolf 1938|Casale et al. 1993|Casale et al. 1996|Beron 2016|Pretner 2011	1210|50|60|92|97|476|500|706|653
24582	303	Dysdera crocata C.L. Koch, 1838	Spilaio Kamilari	74	Roewer 1959|Brignoli 1979a|Deeleman-Reinhold & Deeleman 1988|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|320|427|678|579
59120	303	Dysdera crocata C.L. Koch, 1838	Spilaio Agias Sofias	22	Roewer 1928|Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005	42|170|678|579
48335	304	Dysdera ninnii Canestrini, 1868	Spilaio Petala	168	Roewer 1962|Brignoli 1979a|Bosmans & Chatzaki 2005	183|320|579
67392	304	Dysdera ninnii Canestrini, 1868	Spilaio Panagias Arkoudiotisas	68	Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|678|579
2402	305	Dysdera sp.	Spilaio Katafygi	40	Beron 2016	706
20011	305	Dysdera sp.	Spilaio Kamilari	74	Beron 2016	706
37240	305	Dysdera sp.	Spilaio Voudli	88	Beron 2016	706
47525	305	Dysdera sp.	Spilaio Stylokamara	87	Beron 2016	706
68871	305	Dysdera sp.	Spilaio Agiou Ioanni	1	Beron 2016	706
56404	307	Dysderocrates gasparoi Deeleman-Reinhold, 1988	Spilaio Megali Grava	4	Bosmans & Chatzaki 2005|Beron 2016|Deeleman-Reinhold & Deeleman 1988	579|706|427
64912	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Agias Sofias	22	Deeleman-Reinhold & Deeleman 1988|Beron 2016|Bosmans et al. 2013|Bosmans & Chatzaki 2005	427|706|678|579
64915	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Kato Marathospilios	75	Roewer 1959|Bosmans et al. 2013|Beron 2016|Deeleman-Reinhold & Deeleman 1988|Brignoli 1979a|Bosmans & Chatzaki 2005	170|678|706|427|320|579
64916	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Lamias	190	Roewer 1959|Deeleman-Reinhold & Deeleman 1988|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|427|678|579
64917	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Sfentoni Trypa	26	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2003|Beron 2016|Deeleman-Reinhold & Deeleman 1988	579|678|556|706|427
69784	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Trapeza	247	Deeleman-Reinhold & Deeleman 1988|Brignoli 1979b|Brignoli 1979a|Bosmans & Chatzaki 2005|Bosmans et al. 2013|Beron 2016	427|323|320|579|678|706
69846	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Doxa	191	Deeleman-Reinhold & Deeleman 1988|Beron 2016|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	427|706|556|678|579
53600	309	Echinarmadillidium cycladicum Schmalfuss & Sfenthourakis, 1995	Varathro Petrokotsyfou	248	Schmalfuss & Sfenthourakis 1995|Beron 2016	494|706
53601	309	Echinarmadillidium cycladicum Schmalfuss & Sfenthourakis, 1995	Spilaio Katafygi	40	Beron 2016	706
56639	309	Echinarmadillidium cycladicum Schmalfuss & Sfenthourakis, 1995	Spilaio Antiparou	17	Beron 2016	706
32781	310	Edriocampa ghigii Silvestri, 1932	Spilaio Thergiospilios	167	Condé 1984|Beron 2016	386|706
36660	311	Eiseniella tetraedra (Savigny, 1826)	Spilaio Paparadon	56	Beron 2016|Omodeo 1955|Szederjesi et al. 2017	706|135|724
37025	311	Eiseniella tetraedra (Savigny, 1826)	Cave NW of Naousa	249	Rémy & Schweitzer 1939|Szederjesi et al. 2017|Černosvitov 1938a|Černosvitov 1939	99|724|95|1222
55963	311	Eiseniella tetraedra (Savigny, 1826)	Spilaio Apano Skalas	55	Beron 2016|Michalis 1982|Lindberg 1955d|Omodeo 1955|Rémy & Schweitzer 1939|Szederjesi et al. 2017	706|352|145|135|99|724
60885	311	Eiseniella tetraedra (Savigny, 1826)	Spilaio Za	20	Szederjesi et al. 2017|Szederjesi 2015	724|696
48034	312	Elaphoidella elaphoides (Chappuis, 1924)	Spilaio Agiou Nikolaou	143	Chappuis 1955|Beron 2016|Lindberg 1955d	136|706|145
14847	313	Elaphoidella eucharis Chappuis, 1953	Spilaio Katafygi	116	Beron 2016|Lindberg 1955c|Chappuis 1953	706|142|125
62965	314	Elaphoidella minos Chappuis, 1956	Spilaio Ellinospilios	101	Chappuis 1956|Beron 2016	152|706
41494	918	Elaphoidella sp.	Spilaio Rachi II	182	Beron 2016|Lindberg 1955d	706|145
41643	918	Elaphoidella sp.	Spilaio Rachi I	103	Beron 2016|Lindberg 1955d	706|145
41704	918	Elaphoidella sp.	Spilaio Leondariou	42	Beron 2016|Lindberg 1955d	706|145
41644	315	Elaphoidella varians Chappuis, 1955	Spilaio Rachi I	103	Beron 2016|Lindberg 1955c|Chappuis 1955|Chappuis 1953	706|142|136|125
41705	315	Elaphoidella varians Chappuis, 1955	Spilaio Leondariou	42	Chappuis 1953|Chappuis 1955|Lindberg 1955c|Beron 2016	125|136|142|706
36568	316	Elladoherpon inopinatum Casale, 1983	Spilaio Pozzeto	244	Beron 2016|Casale & Giachino 1993|Casale 1983	706|470|368
57084	317	Enchytraeus buchholzi Vejdovsky, 1879	Varathro Provatina	155	Dumnicka 1979	324
48207	318	Enchytronia hellenica Dumnicka, 1979	Varathro Provatina	155	Dumnicka 1979	324
48208	319	Enchytronia sp.	Varathro Provatina	155	Dumnicka 1979	324
66166	320	Eophila grandis (Michaelsen, 1907)	Spilaio Koutouki	86	Beron 2016|Michalis 1982|Lindberg 1955d|Omodeo 1955	706|352|145|135
57086	321	Eopolita protensa (A. Férussac, 1832)	Spilaio Nymfolyptou	50	Beron 2016|Riedel 1959	706|169
57087	321	Eopolita protensa (A. Férussac, 1832)	Spilaio Rachi I	103	Riedel 1959	169
57088	321	Eopolita protensa (A. Férussac, 1832)	Spilaio Kolympariou	250	Riedel 1968|Beron 2016	212|706
57089	321	Eopolita protensa (A. Férussac, 1832)	Spilaio Idaio Antro	124	Riedel 1968	212
39264	322	Epiroella acharnanis Giachino, Vailati & Casale, 2013	Spilaio Megalo Spilaio	99	Beron 2016|Casale et al. 2013	706|662
63254	553	Epiroella muelleriana (Paoletti, 1975)	Spilaio Gefyras Filou	360	Casale et al. 1991|Beron 2016|Paoletti 1975	460|706|272
63255	553	Epiroella muelleriana (Paoletti, 1975)	Spilaio Monis Kipinas	48	Beron 2016|Casale 1984|Casale et al. 1991	706|381|460
15850	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Kolympariou	250	Benda et al. 2008	616
15852	323	Eptesicus serotinus (Schreber, 1774)	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
15854	323	Eptesicus serotinus (Schreber, 1774)	Ancient mine near Vassilika	315	Hanak et al. 2001	537
47354	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Korykeio Antro	51	Beron 2016|Hanak et al. 2001	706|537
47674	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Idaio Antro	124	Benda et al. 2008	616
48739	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Provatonas	335	Hanak et al. 2001|Ivanova 2000|Beron 2016	537|530|706
50029	323	Eptesicus serotinus (Schreber, 1774)	Tsoutouros mine galleries	326	Papadatou 2010	634
50104	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Megali Vouva Lefkimmis	325	Papadatou 2010	634
50169	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Kamila	253	Beron 2016|Hanak et al. 2001|Ivanova 2000	706|537|530
66344	324	Eresus sp.	Spilaio Glyfadas Dirou	29	Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans & Chatzaki 2005	706|320|170|579
39817	325	Ero flammeola Simon, 1881	Spilaio Gravolithia	63	Brignoli 1977|Brignoli 1979a|Beron 2016|Bosmans & Chatzaki 2005	283|320|706|579
37241	326	Ero sp.	Spilaio Voudli	88	Beron 2016	706
30130	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Chrysopigis	102	Beron 2016|Beaucournu 1966|Arthur 1956	706|204|147
42027	425	Eschatocephalus simplex (Neumann, 1906)	Spilaia Rentinas	164	Beron 2016|Arthur 1956|Beaucournu 1966	706|147|204
50864	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Pataragkou Trypa	105	Beaucournu 1966|Beron 2016|Lindberg 1955d	204|706|145
55964	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Apano Skalas	55	Lindberg 1955d|Arthur 1956|Beaucournu 1966|Beron 2016	145|147|204|706
67730	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Pelade	170	Beron 2016|Beaucournu 1966|Arthur 1956	706|204|147
68244	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Katafygi Dirou	14	Beaucournu 1966|Arthur 1956	204|147
30152	427	Eschatocephalus vespertilionis (Koch, 1844)	Kimmeria artificial galleries	252	Lindberg 1955d|Arthur 1956	145|147
30153	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaio Chrysopigis	102	Arthur 1956|Lindberg 1955d	147|145
30155	427	Eschatocephalus vespertilionis (Koch, 1844)	Anonymous cave I at Kapnofyto	289	Lindberg 1955d	145
30156	427	Eschatocephalus vespertilionis (Koch, 1844)	Anonymous cave II at Kapnofyto	125	Lindberg 1955d|Arthur 1956	145|147
30158	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaio Titanospilia	79	Beron 2016	706
30159	427	Eschatocephalus vespertilionis (Koch, 1844)	Varathro Tetrastomo	224	Beron 2016	706
42028	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaia Rentinas	164	Beaucournu 1966|Beron 2016	204|706
67731	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaio Pelade	170	Arthur 1956|Lindberg 1955d	147|145
58186	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Drakoneras	126	Beron 2016|Lindberg 1955d|Lindberg 1955c	706|145|142
58187	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Apano Skalas	55	Lindberg 1955c|Lindberg 1955d|Beron 2016	142|145|706
58193	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Spiliara Almyrou	114	Lindberg 1956|Beron 2016	151|706
58194	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Mylou Katsouridi	112	Gasparo 2011a	639
58196	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Valiari	227	Lindberg 1953a|Lindberg 1955d|Beron 2016	121|145|706
58197	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Katafygi	116	Lindberg 1953a|Lindberg 1955d|Beron 2016	121|145|706
58198	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Agiou Thoma	256	Beron 2016|Lindberg 1953a	706|121
59122	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Agias Sofias	22	Franke 1989|Lindberg 1953a|Wolf 1938|Wolf 1937b|Chappuis 1933|Chappuis 1929	1264|121|97|92|74|52
65722	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Maara	118	Paragamian 1993|Lindberg 1955c|Lindberg 1955d|Beron 2016	1176|142|145|706
66906	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Katholikou	21	Beron 2016|Lindberg 1956	706|151
67393	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Panagias Arkoudiotisas	68	Beron 2016|Lindberg 1956	706|151
67975	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Achyrospilios	255	Beron 2016|Lindberg 1956	706|151
69899	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Neraidospilios 	113	Beron 2016|Lindberg 1956	706|151
70600	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Melidoniou	58	Beron 2016|Lindberg 1956	706|151
48209	328	Eudorylaimus sp.	Varathro Provatina	155	Dumnicka 1979	324
21307	329	Eukoenenia juberthiei Condé, 1974	Spilaio Agias Sofias	36	Harvey 2003|Beron 2016|Condé 1979b|Condé 1996	553|706|322|499
45030	329	Eukoenenia juberthiei Condé, 1974	Spilaio Limnon	32	Beron 2016|Condé 1979b|Condé 1975	706|322|265
65998	329	Eukoenenia juberthiei Condé, 1974	Spilaio Kerateas	7	Condé 1996|Beron 2016|Condé 1979b|Condé 1975|Harvey 2003	499|706|322|265|553
21336	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Agias Sofias	257	Condé 1979b|Condé 1979a|Condé 1996|Beron 2016	322|316|499|706
21337	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio sta Pelekita	69	Condé 1996|Condé 1979b	499|322
21339	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Raos tou Choutra	144	Condé 1976|Condé 1979b|Beron 2016	277|322|706
68872	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Agiou Ioanni	1	Condé 1989|Beron 2016	443|706
68873	331	Eukoenenia naxos Condé, 1990	Spilaio Agiou Ioanni	1	Christian et al. 2012|Condé 1989|Beron 2016|Harvey 2003|Condé 1998|Condé 1987|Beron 2018	1281|443|706|553|515|1189|1248
2406	332	Eukoenenia sp.	Spilaio Katafygi	40	Beron 2016	706
15932	609	Euonthophagus amyntas (Olivier, 1789)	Spilaia Faias Petras	186	Lindberg 1955d	145
56405	333	Eupolybothrus caesar (Verhoeff, 1899)	Spilaio Megali Grava	4	Zapparoli 2002|Beron 2016|Dobroruka 1965|Zapparoli 1984	544|706|200|384
30185	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Koutrouli	52	Chamberlin 1956|Beron 2016	150|706
30186	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Kamilari	74	Zapparoli 1994	479
37512	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Kamilari IΙ	109	Beron 2016|Chamberlin 1956	706|150
68874	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Agiou Ioanni	1	Matic & Stavropoulos 1988|Beron 2016	440|706
68709	335	Eupolybothrus macedonicus (Verhoeff, 1943)	Spilaio Arkoudospilia	77	Verhoeff 1943|Beron 2016|Stoev et al. 2010|Zapparoli 2002|Stoev 1997	1200|706|632|544|1201
30491	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Agias Elenis	35	Zapparoli 2002	544
51286	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio  Pachnis	121	Stoev 2004|Beron 2016|Beron et al. 2011	571|706|1208
65558	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Koufovounou	97	Beron 2016|Stoev 2004|Beron et al. 2004	706|571|574
65955	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Trypa Pachnis	120	Stoev & Enghoff 2003	555
67732	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Pelade	170	Stoev 2004|Beron 2016	571|706
68402	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Ermi	217	Zapparoli 2002|Beron 2016|Zapparoli 1984	544|706|384
68484	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Drakotrypia	152	Zapparoli 2002|Beron 2016|Zapparoli 1984	544|706|384
67733	192	Eurocoelotes jurinitschi (Drensky, 1915)	Spilaio Pelade	170	Roewer 1959|Brignoli 1979a|Beron 2016|Bosmans & Chatzaki 2005	170|320|706|579
15956	337	Eurydema ornata (Linnaeus, 1758)	Spilaio Siassiaki	130	Beron 2016|Lindberg 1955d	706|145
62838	338	Eurygyrus oertzeni (Verhoeff, 1901)	Anonymous cave at SE Karpathos	258	Strasser 1967	209
62839	338	Eurygyrus oertzeni (Verhoeff, 1901)	Spilaio Stylokamara	87	Beron 2016	706
62648	339	Euscorpius birulai Fet, Soleglad, Parmakelis, Kotsakiozi & Stathi, 2014	Spilaio Agias Triadas	37	Fet et al. 2018|Fet et al. 2014|Kovařik & Beron 2015|Beron 2016	1271|683|700|706
37316	340	Euscorpius candiota Birula, 1903	Spilaio Arkalospilios	140	Beron 2016|Roewer 1943	706|109
37318	340	Euscorpius candiota Birula, 1903	Spilaio Koumarospilios	23	Beron 2016|Roewer 1943	706|109
59123	340	Euscorpius candiota Birula, 1903	Spilaio Agias Sofias	22	Beron 2016|Roewer 1943	706|109
66907	340	Euscorpius candiota Birula, 1903	Spilaio Katholikou	21	Roewer 1943|Beron 2016	109|706
6756	342	Euscorpius giachinoi Tropea & Fet, 2015	Spilaio Riganiou	222	Tropea & Fet 2015	689
48896	343	Euscorpius italicus (Herbst, 1800)	Spilaio Mikri Grava	111	Beron 2016|Vachon 1975	706|268
3051	344	Euscorpius sp.	Spilaio Paparadon	56	Beron 2016	706
60131	341	Euscorpius sp.	Spilaio Irakleitsas	127	Beron 2016|Lindberg 1955d	706|145
60132	341	Euscorpius sp.	Spilaio Kakavoulas	73	Beron 2016|Lindberg 1955d	706|145
60133	341	Euscorpius sp.	Spilaio Ntaveli	128	Roewer 1943|Lindberg 1955d|Beron 2016	109|145|706
60134	341	Euscorpius sp.	Spilaio Voudli	88	Beron 2016|Vachon & Jaques 1977|Lindberg 1955d	706|280|145
60135	341	Euscorpius sp.	Spilaio Kyklopa	76	Beron 2016|Schmalfuss 1981	706|340
37184	945	Euscorpius tauricus (C.L. Koch, 1837)	Spilaio Nymfon-Ancient Marble Quarry	19	Kovařik & Beron 2015|Beron 2016|Beron 2016|Fet 2000	700|706|706|528
47430	945	Euscorpius tauricus (C.L. Koch, 1837)	Spilaio Kyklopa	62	Fet 2000|Beron 2016|Kovařik & Beron 2015	528|706|700
47527	345	Euscorpius vignai Tropea, Fet, Parmakelis, Kotsakiozi & Stathi, 2014	Spilaio Stylokamara	87	Kovařik & Beron 2015|Tropea et al. 2014|Beron 2016|Fet 2000	700|687|706|528
70601	346	Eusparassus walckenaeri (Audouin, 1826)	Spilaio Melidoniou	58	Roewer 1928|Bosmans et al. 2013|Beron 2016|Bosmans & Chatzaki 2005	42|678|706|579
52088	347	Evarcha arcuata (Clerck, 1757)	Spilaio Mylou Katsouridi	112	Brignoli 1979b|Roewer 1959|Bosmans et al. 2013	323|170|678
70044	347	Evarcha arcuata (Clerck, 1757)	Spilaio Peristera	184	Bosmans & Chatzaki 2005|Brignoli 1979b|Bosmans et al. 2013|Roewer 1959	579|323|678|170
31552	348	Evarcha falcata (Clerck, 1757)	Spilaio Thalassinou	53	Beron et al. 2011|Brignoli 1979b|Beron 2016|Roewer 1959|Bosmans & Chatzaki 2005	1208|323|706|170|579
68485	969	Exechia fulva Santos Abreu, 1920	Spilaio Drakotrypia	152	Chandler et al. 2005	1253
55898	349	Exechiopsis vizzavonensis (Edwards, 1928)	Cave "Pozzo A17"	146	Bonzano & Calandri 1984|Beron 2016	387|706
55899	349	Exechiopsis vizzavonensis (Edwards, 1928)	Spilaio Idaio Antro	124	Chandler et al. 2005	1253
59267	350	Exniphargus tzanisi Karaman G.S., 2016	Spilaio Tzani Spilios	136	Zettler & Zettler 2017|Karaman 2016|Sket 1990	1243|714|450
43042	351	Eyndhovenia euryalis (Canestrini, 1884)	Spilaio Kalamato	54	Beron 2016|Beron 1970	706|222
23197	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Arkalospilios	140	Roewer 1928|Bosmans et al. 2013|Bosmans & Chatzaki 2005	42|678|579
40603	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Katsouri	66	Bosmans & Chatzaki 2005|Brignoli 1982|Beron 2016	579|357|706
58015	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Gkoloupintsas	153	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a	579|170|320
48210	353	Folsomia quadrioculata (Tullberg, 1871)	Varathro Provatina	155	Dumnicka 1979	324
62897	354	Galliocookia gracilis Golovatch, 2013	Spilaio Koumelou	259	Beron 2016|Golovatch 2013b	706|668
34894	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Paparadon	56	Lindberg 1955d|Beron 2016	145|706
34895	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Siassiaki	130	Lindberg 1955d|Beron 2016	145|706
34896	356	Gnaptor spinimanus (Pallas, 1781)	Spilaia Faias Petras	186	Lindberg 1955d	145
37889	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Isvoron	72	Beron 2016|Lindberg 1955d	706|145
55966	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Apano Skalas	55	Lindberg 1955d|Beron 2016	145|706
41706	357	Gnathoncus rotundatus (Kugelann, 1792)	Spilaio Leondariou	42	Lindberg 1955d	145
16701	358	Graeconiscus caecus (Vandel, 1958)	Spilaio Chainospilios	260	Schmalfuss et al. 2004|Beron 2016	572|706
67873	358	Graeconiscus caecus (Vandel, 1958)	Spilaio Chonos Sarchou	90	Schmalfuss et al. 2004|Andreev 1986|Schmalfuss 1979|Schmalfuss 1972b|Vandel 1958	572|417|317|248|163
65182	984	Graeconiscus dryopeorum (Vandel, 1964)	Spilaio Agias Triadas	37	Beron 2016|Schmalfuss 1979|Schmalfuss 2003|Vandel 1964a	706|317|552|189
65183	984	Graeconiscus dryopeorum (Vandel, 1964)	Spilaio Skoteini	45	Beron 2018|Beron 2018	1248|1248
27163	359	Graeconiscus guanophilus Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Sfentoni Trypa	26	Alexiou & Sfenthourakis 2013|Schmalfuss et al. 2004|Beron 2016	673|572|706
64063	360	Graeconiscus kournasensis Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Kourna	169	Schmalfuss et al. 2004|Beron 2016	572|706
64064	360	Graeconiscus kournasensis Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Lamias	190	Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979|Schmalfuss et al. 2004|Beron 2016	163|248|317|572|706
60073	361	Graeconiscus liebegotti Schmalfuss, 1981	Spilaio Kyklopa	76	Schmalfuss 1981|Beron 2016	340|706
56406	362	Graeconiscus paxi Strouhal, 1961	Spilaio Megali Grava	4	Strouhal 1961|Strouhal 1966|Mahnert 1973|Schmalfuss 1979|Beron 2016|Alexiou & Sfenthourakis 2013	178|205|254|317|706|673
56846	363	Graeconiscus sp.	Spilaio Kalampaki	18	Beron 2016	706
64072	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Leondariou	42	Vandel 1955|Schmalfuss 1979|Beron 2016	143|317|706
64073	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Rachi I	103	Beron 2016|Schmalfuss 1979|Vandel 1959	706|317|168
64074	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Rachi II	182	Beron 2016|Schmalfuss 1979|Vandel 1959	706|317|168
64075	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Ntaveli	128	Beron 2016|Schmalfuss 1979|Vandel 1955	706|317|143
58128	364	Graeconiscus strouhali (Vandel, 1958)	Spilaio Oxo Latsidi	261	Beron 2016|Schmalfuss et al. 2004	706|572
